ID,POI_ID,POI_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,LC_LO,LC_LA,BASE_DE
KCLANPO23N000024353,19868624,더땡큐팜딸기체험,60500,N,4157025024101250002,경기도,김포시,통진읍,125-2,4157025024,4157025000,126.6294312,37.68773246,20231220
KCLANPO23N000025084,19878890,아낙들의뜰,60500,N,5175034026108060001,강원특별자치도,영월군,남면,806-1,5175034026,5175034000,128.3772318,37.20472663,20231220
KCLANPO23N000025178,19879129,효자각,60500,N,4782037041118990001,경상북도,청도군,매전면,1899-1,4782037041,4782037000,128.8741325,35.65479936,20231220
KCLANPO23N000024293,19868529,영축산서울유아숲체험현장,60500,N,1135010200201310000,서울특별시,노원구,월계동,산131,1135010200,1135056000,127.0551445,37.62218047,20231220
KCLANPO23N000025013,19878737,그레이트아웃도어,60500,N,4183034023101410005,경기도,양평군,옥천면,141-5,4183034023,4183034000,127.457212,37.56175797,20231220
KCLANPO23N000024311,19868555,신정산우렁바위유아숲체험원,60500,N,1147010100106210000,서울특별시,양천구,신정동,621,1147010100,1147064000,126.8565363,37.51026513,20231220
KCLANPO23N000025189,19879140,고흥반도,60500,N,4677031031202720000,전라남도,고흥군,풍양면,산272,4677031031,4677031000,127.2598043,34.55201651,20231220
KCLANPO23N000024606,19868996,강당말생태학습장,60500,N,4311410500100350002,충청북도,청주시 청원구,주성동,35-2,4311410500,4311455000,127.5064556,36.67742536,20231220
KCLANPO23N000030295,20637107,회암사지전망대,60600,N,4163011200200140003,경기도,양주시,회암동,산14-3,4163011200,4163057000,127.1053865,37.84606914,20231220
KCLANPO23N000024232,19868431,오금공원서울유아숲체험현장,60500,N,1171011200100510000,서울특별시,송파구,오금동,51,1171011200,1171057000,127.1327015,37.50435834,20231220
KCLANPO23N000021886,18327990,커넥트랩,60400,N,1156013200106790000,서울특별시,영등포구,신길동,679,1156013200,1156069000,126.9210162,37.50243352,20231220
KCLANPO23N000024961,19869413,코리아호스랜드,60500,N,5013032024131080002,제주특별자치도,서귀포시,표선면,3108-2,5013032024,5013032000,126.7547248,33.3741799,20231220
KCLANPO23N000024338,19868597,용왕산공원서울유아숲체험현장,60500,N,1147010200101990051,서울특별시,양천구,목동,199-51,1147010200,1147052000,126.8734332,37.53968207,20231220
KCLANPO23N000024596,19868980,광난두정자각,60500,N,2872034021113220001,인천광역시,옹진군,대청면,1322-1,2872034021,2872034000,124.6860874,37.80826671,20231220
KCLANPO23N000024779,19869206,무릉마을,60500,N,4572040026109740000,전라북도,진안군,주천면,974,4572040026,4572040000,127.3821552,36.0082124,20231220
KCLANPO23N000024810,19869242,이애정,60500,N,2771025922103510000,대구광역시,달성군,유가읍,351,2771025922,2771025900,128.4908914,35.70319278,20231220
KCLANPO23N000024985,19878700,이천세라피아,60500,N,4150010200103980001,경기도,이천시,관고동,398-1,4150010200,4150053000,127.4261862,37.27662021,20231220
KCLANPO23N000022001,18331231,꽃돼지투어,60400,N,2650010200101520002,부산광역시,수영구,수영동,152-2,2650010200,2650073000,129.1177206,35.17073342,20231220
KCLANPO23N000022937,18864311,다모아,60400,N,5113011700119130002,강원특별자치도,원주시,반곡동,1913-2,5113011700,5113067500,127.9878397,37.3253241,20231220
KCLANPO23N000024677,19869083,나비공원,60500,N,5011025328101550101,제주특별자치도,제주시,애월읍,155-101,5011025328,5011025300,126.3931114,33.41185063,20231220
KCLANPO23N000024788,19869215,통영라이더둠,60500,N,4822010400100790002,경상남도,통영시,항남동,79-2,4822010400,4822055000,128.4232288,34.84333752,20231220
KCLANPO23N000022942,18864316,포도여행사,60400,N,1168010400100050000,서울특별시,강남구,청담동,5,1168010400,1168056500,127.0450641,37.52359314,20231220
KCLANPO23N000024638,19869039,구암리녹색농촌체험관,60500,N,4415031030103670000,충청남도,공주시,이인면,367,4415031030,4415031000,127.0548063,36.37297064,20231220
KCLANPO23N000027341,20286024,민물고기축양장,60500,N,4380033021100670012,충청북도,단양군,영춘면,67-12,4380033021,4380033000,128.4925557,37.08548617,20231220
KCLANPO23N000024971,19878682,열린체험터,60500,N,1171010500102940010,서울특별시,송파구,석촌동,294-10,1171010500,1171060000,127.1090078,37.50219988,20231220
KCLANPO23N000024460,19868796,신비의바다길,60500,N,4418025028108330004,충청남도,보령시,웅천읍,833-4,4418025028,4418025000,126.5346752,36.242756,20231220
KCLANPO23N000024411,19868721,두포마을갯벌체험장,60500,N,4580036021105770000,전라북도,부안군,변산면,577,4580036021,4580036000,126.4783765,35.60297497,20231220
KCLANPO23N000024897,19869339,갈색마을녹색농촌체험장,60500,N,4886038028100160000,경상남도,산청군,신안면,16,4886038028,4886038000,127.987647,35.36205699,20231220
KCLANPO23N000024570,19868942,목석원,60500,N,4413125027100470003,충청남도,천안시 동남구,목천읍,47-3,4413125027,4413125000,127.2425359,36.83707109,20231220
KCLANPO23N000024516,19868870,백곡카누2체험장,60500,N,4375034029101910001,충청북도,진천군,백곡면,191-1,4375034029,4375034000,127.3858831,36.86820417,20231220
KCLANPO23N000021889,18327995,잘놀자골프투어,60400,N,1156011500100330001,서울특별시,영등포구,당산동5가,33-1,1156011500,1156056000,126.8993472,37.53491042,20231220
KCLANPO23N000024688,19869094,청풍담,60500,N,4476025037100070004,충청남도,부여군,부여읍,7-4,4476025037,4476025000,126.9875445,36.33477206,20231220
KCLANPO23N000022953,18865528,한효라이프,60400,N,4812710800104150003,경상남도,창원시 마산회원구,회원동,415-3,4812710800,4812751000,128.5708996,35.21754986,20231220
KCLANPO23N000024260,19868479,백련산매바위유아숲체험장,60500,N,1141011800200190019,서울특별시,서대문구,홍은동,산19-19,1141011800,1141068500,126.9306571,37.58308366,20231220
KCLANPO23N000025033,19878773,포항함체험관,60500,N,4711110400103890012,경상북도,포항시 북구,동빈2가,389-12,4711311100,4711352000,129.3726306,36.04141819,20231220
KCLANPO23N000025006,19878728,신사공원서울유아숲체험현장,60500,N,1138010900100980046,서울특별시,은평구,신사동,98-46,1138010900,1138063200,126.9094162,37.59269043,20231220
KCLANPO23N000024859,19869300,영은사지석장승,60500,N,4887039023200490000,경상남도,함양군,백전면,산49,4887039023,4887039000,127.6454798,35.59563378,20231220
KCLANPO23N000024660,19869065,수령선대,60500,N,4315034025200140001,충청북도,제천시,덕산면,산14-1,4315034025,4315034000,128.1194556,36.87846148,20231220
KCLANPO23N000021995,18330992,피에스타컴퍼니,60400,N,1156012800100740001,서울특별시,영등포구,양평동4가,74-1,1156012800,1156062000,126.8951531,37.53678924,20231220
KCLANPO23N000021926,18329414,우주선여행연구소,60400,N,4613012300104850005,전라남도,여수시,둔덕동,485-5,4613012300,4613074000,127.6969217,34.76927757,20231220
KCLANPO23N000025000,19878720,백련공원서울유아숲체험현장,60500,N,1141011800200190019,서울특별시,서대문구,홍은동,산19-19,1141011800,1141068500,126.9306712,37.582967,20231220
KCLANPO23N000021830,18327816,엠엔지,60400,N,3017011500108450000,대전광역시,서구,도안동,845,3017011500,3017059300,127.3387525,36.33065937,20231220
KCLANPO23N000024958,19869408,야생화단지,60500,N,4691036021200360002,전라남도,신안군,흑산면,산36-2,4691036021,4691036000,125.4210066,34.69454127,20231220
KCLANPO23N000022118,18349156,주바람난강진,60400,N,4681035026108570009,전라남도,강진군,신전면,857-9,4681035026,4681035000,126.6902046,34.48083368,20231220
KCLANPO23N000022923,18861020,재인항공여행사,60400,N,5113011700119030002,강원특별자치도,원주시,반곡동,1903-2,5113011700,5113067500,127.9861953,37.32798571,20231220
KCLANPO23N000022179,18352314,주유니크굿컴퍼니,60400,N,1120011400100220008,서울특별시,성동구,성수동1가,22-8,1120011400,1120065000,127.0477787,37.5444719,20231220
KCLANPO23N000023165,18906034,다오투어,60400,N,1111012200102010001,서울특별시,종로구,청진동,201-1,1111012200,1111061500,126.979501,37.57207892,20231220
KCLANPO23N000022936,18864310,제인국제여행사,60400,N,1114010500101990040,서울특별시,중구,을지로2가,199-40,1114010500,1114055000,126.9838589,37.56473126,20231220
KCLANPO23N000024374,19868656,운악망경,60500,N,4182034528201620001,경기도,가평군,조종면,산162-1,4182034528,4182034500,127.3293583,37.86581883,20231220
KCLANPO23N000025154,19879097,김상철치즈아카데미,60500,N,4575025034104460000,전라북도,임실군,임실읍,446,4575025034,4575025000,127.3023139,35.63636671,20231220
KCLANPO23N000025054,19878857,당진영전황토마을,60500,N,4427031026200300000,충청남도,당진시,고대면,산30,4427031026,4427031000,126.5667442,36.96494149,20231220
KCLANPO23N000024469,19868810,무주구천동33경,60500,N,4573032030201090000,전라북도,무주군,설천면,산109,4573032030,4573032000,127.7665356,35.84887456,20231220
KCLANPO23N000025141,19879019,삼만리둥지전원마을,60500,N,4671025035106270048,전라남도,담양군,담양읍,627-48,4671025035,4671025000,126.9903355,35.34554854,20231220
KCLANPO23N000024288,19868513,판다월드,60500,N,4146125027103100000,경기도,용인시 처인구,포곡읍,310,4146125027,4146125000,127.2131816,37.29244753,20231220
KCLANPO23N000021855,18327939,베스트트래블컨설팅,60400,N,3114010500108690001,울산광역시,남구,달동,869-1,3114010500,3114056000,129.3161911,35.53869058,20231220
KCLANPO23N000018154,17437468,구조선식량영단군산출장소,60600,N,4513011900100140001,전라북도,군산시,영화동,14-1,4513011900,4513053000,126.7099014,35.99020941,20231220
KCLANPO23N000025174,19879124,포디극장,60500,N,4782025033108800000,경상북도,청도군,화양읍,880,4782025033,4782025000,128.7185607,35.68341572,20231220
KCLANPO23N000025020,19878748,이천농업테마공원숲체험관,60500,N,4150036030108710003,경기도,이천시,모가면,871-3,4150036030,4150036000,127.4464064,37.17900958,20231220
KCLANPO23N000024246,19868453,이엔타운,60500,N,1168010100106420003,서울특별시,강남구,역삼동,642-3,1168010100,1168064000,127.0358992,37.50127891,20231220
KCLANPO23N000022924,18861021,큐재팬,60400,N,1153010200102220003,서울특별시,구로구,구로동,222-3,1153010200,1153054000,126.897046,37.48258277,20231220
KCLANPO23N000021982,18330978,와이투어,60400,N,1165010100104370005,서울특별시,서초구,방배동,437-5,1165010100,1165061000,126.982841,37.48246649,20231220
KCLANPO23N000024634,19869035,경주산내목공예도자기곤충체험관,60500,N,4713034023100220000,경상북도,경주시,산내면,22,4713034023,4713034000,129.03555,35.75545003,20231220
KCLANPO23N000022012,18331551,원주율여행,60400,N,5113011000105800000,강원특별자치도,원주시,단계동,580,5113011000,5113059000,127.9213108,37.36118256,20231220
KCLANPO23N000024673,19869079,자연과사람들,60500,N,4825010700114900003,경상남도,김해시,삼계동,1490-3,4825010700,4825055000,128.8677528,35.26081972,20231220
KCLANPO23N000025041,19878783,양파시배지,60500,N,4874036023103880006,경상남도,창녕군,대지면,388-6,4874036023,4874036000,128.4595608,35.55594629,20231220
KCLANPO23N000024796,19869226,월명담,60500,N,4717042026109010000,경상북도,안동시,도산면,901,4717042026,4717042000,128.8936,36.76052497,20231220
KCLANPO23N000022556,18490129,행복한세상진투어,60400,N,1121510300102450026,서울특별시,광진구,구의동,245-26,1121510300,1121587000,127.0913067,37.53823646,20231220
KCLANPO23N000024564,19868933,백련원,60500,N,4427038021103460005,충청남도,당진시,신평면,346-5,4427038021,4427038000,126.7751531,36.88359296,20231220
KCLANPO23N000022187,18352336,주식회사베스트인골프,60400,N,2824510200109560025,인천광역시,계양구,계산동,956-25,2824510200,2824561100,126.7230634,37.53945571,20231220
KCLANPO23N000024957,19869407,관음굴,60500,N,4794032024000000000,경상북도,울릉군,북면,,4794032024,4794032000,130.9224936,37.54466152,20231220
KCLANPO23N000035443,20916531,오라CC벚꽃길,60500,N,5011012000102640001,제주특별자치도,제주시,오라이동,264-1,5011012000,5011064000,126.5125533,33.45443783,20231220
KCLANPO23N000023202,18908817,굿모닝,60400,N,4311311300110470000,충청북도,청주시 흥덕구,가경동,1047,4311311300,4311374700,127.4313653,36.62880758,20231220
KCLANPO23N000024703,19869112,나옹대,60500,N,5176036027200010000,강원특별자치도,평창군,진부면,산1,5176036027,5176036000,128.5705267,37.80243884,20231220
KCLANPO23N000022160,18351602,주식회사임팩시스,60400,N,5111011200101920001,강원특별자치도,춘천시,효자동,192-1,5111011200,5111063000,127.7408724,37.86754352,20231220
KCLANPO23N000024936,19869383,농경문화전시체험장,60500,N,4617034022107820001,전라남도,나주시,공산면,782-1,4617034022,4617034000,126.5984603,34.95344194,20231220
KCLANPO23N000021996,18330993,골드투어,60400,N,2617010100111650011,부산광역시,동구,초량동,1165-11,2617010100,2617053000,129.0438789,35.12111717,20231220
KCLANPO23N000021953,18330034,엔프리투어,60400,N,2623010200103790012,부산광역시,부산진구,전포동,379-12,2623010200,2623060000,129.0675903,35.14855384,20231220
KCLANPO23N000024576,19868949,한라생태체험학교,60500,N,5011025342111780001,제주특별자치도,제주시,애월읍,1178-1,5011025342,5011025300,126.4079095,33.40592183,20231220
KCLANPO23N000022946,18864320,비와이산업,60400,N,4713012600107790022,경상북도,경주시,동천동,779-22,4713012600,4713063000,129.2278636,35.85631443,20231220
KCLANPO23N000024542,19868903,자연과하루,60500,N,5113037022107190013,강원특별자치도,원주시,흥업면,719-13,5113037022,5113037000,127.9158402,37.25107604,20231220
KCLANPO23N000025110,19878981,보은만수리마을,60500,N,4372031531200010003,충청북도,보은군,속리산면,산1-3,4372031531,4372031500,127.8882176,36.51473742,20231220
KCLANPO23N000024340,19868601,파장동이병원가옥,60500,N,4111112900103830000,경기도,수원시 장안구,파장동,383,4111112900,4111156000,126.9971639,37.30995832,20231220
KCLANPO23N000024962,19869414,좌배머들코지,60500,N,5013025327117570016,제주특별자치도,서귀포시,남원읍,1757-16,5013025327,5013025300,126.6624,33.27200831,20231220
KCLANPO23N000024968,19869429,농업회사법인화포천권역,60500,N,4825025028101210110,경상남도,김해시,진영읍,121-110,4825025028,4825025000,128.7582509,35.31449127,20231220
KCLANPO23N000025078,19878882,금병의숙터,60500,N,5111033024110720000,강원특별자치도,춘천시,신동면,1072,5111033024,5111033000,127.7166247,37.81493981,20231220
KCLANPO23N000022000,18331230,세인포유,60400,N,4136025630105320028,경기도,남양주시,화도읍,532-28,4136025630,4136025600,127.3021447,37.61694022,20231220
KCLANPO23N000021824,18327810,지방자치TV정책연구원,60400,N,1144010200104040000,서울특별시,마포구,공덕동,404,1144010200,1144055500,126.9522225,37.54611,20231220
KCLANPO23N000024653,19869055,짚풀전통공예전승관,60500,N,5180031521104400000,강원특별자치도,양구군,국토정중앙면,440,5180031521,5180031500,128.0474876,38.1558404,20231220
KCLANPO23N000024266,19868486,반딧불이유아숲체험장,60500,N,1132010700106770000,서울특별시,도봉구,창동,677,1132010700,1132051100,127.0401332,37.64912594,20231220
KCLANPO23N000048480,22738380,꽃내조개체험장,60500,N,4884033024115290001,경상남도,남해군,삼동면,1529-1,4884033024,4884033000,128.0381619,34.82446527,20231220
KCLANPO23N000021882,18327986,칸에셋코리아,60400,N,4115010100104900006,경기도,의정부시,의정부동,490-6,4115010100,4115052000,127.0377244,37.73762881,20231220
KCLANPO23N000024820,19869253,산하치체험마을,60500,N,4687037028106680001,전라남도,영광군,법성면,668-1,4687037028,4687037000,126.5027489,35.34624492,20231220
KCLANPO23N000024339,19868600,고양김체험관,60500,N,4128113100100600002,경기도,고양시 덕양구,덕은동,60-2,4128113100,4128166000,126.8797144,37.59449082,20231220
KCLANPO23N000024657,19869061,구봉산단풍,60500,N,3017012600200110001,대전광역시,서구,봉곡동,산11-1,3017012600,3017060000,127.3262839,36.28066383,20231220
KCLANPO23N000022129,18349167,행복한교육연구소답사친구,60400,N,4833010300106650001,경상남도,양산시,중부동,665-1,4833010300,4833051500,129.0318846,35.33987753,20231220
KCLANPO23N000018095,17423564,유리섬마을,60500,N,4127311200100310086,경기도,안산시 단원구,대부남동,31-86,4127311200,4127361000,126.5959842,37.21781538,20231220
KCLANPO23N000022533,18487972,와우유학여행사,60400,N,2714012400111470006,대구광역시,동구,신서동,1147-6,2714012400,2714075500,128.7328422,35.87902384,20231220
KCLANPO23N000024385,19868679,동이리주상절리,60500,N,4180034021108170003,경기도,연천군,미산면,817-3,4180034021,4180034000,127.0169378,38.02004481,20231220
KCLANPO23N000022932,18864305,대림여행사,60400,N,1156013300110580020,서울특별시,영등포구,대림동,1058-20,1156013300,1156071000,126.8979649,37.49149339,20231220
KCLANPO23N000040648,21699532,스카이밀크팜,60500,N,4150033026104500003,경기도,이천시,호법면,450-3,4150033026,4150033000,127.3998443,37.20000476,20231220
KCLANPO23N000021959,18330185,하나여행사,60400,N,4148010100100500013,경기도,파주시,금촌동,50-13,4148010100,4148051000,126.7764805,37.76474606,20231220
KCLANPO23N000024741,19869160,공감,60500,N,4471032028102600003,충청남도,금산군,제원면,260-3,4471032028,4471032000,127.573489,36.15161602,20231220
KCLANPO23N000019059,17715437,천제단,60600,N,2911012100201320010,광주광역시,동구,운림동,산132-10,2911012100,2911071000,126.9777332,35.1253571,20231220
KCLANPO23N000024467,19868806,대게원조마을,60500,N,4777035033100940001,경상북도,영덕군,축산면,94-1,4777035033,4777035000,129.4432309,36.49029421,20231220
KCLANPO23N000025144,19879022,추암해돋이,60500,N,5117011400200600004,강원특별자치도,동해시,추암동,산60-4,5117011400,5117060000,129.1524374,37.47356792,20231220
KCLANPO23N000024727,19869139,송화버섯체험학습장,60500,N,4374040030104510000,충청북도,영동군,심천면,451,4374040030,4374040000,127.6985584,36.19341016,20231220
KCLANPO23N000034266,20843422,송도바다쉼터,60500,N,2818510600103860004,인천광역시,연수구,송도동,386-4,2818510600,2818582000,126.6147926,37.34360013,20231220
KCLANPO23N000024337,19868594,검천미술체험학습장,60500,N,4161035026101140001,경기도,광주시,남종면,114-1,4161035026,4161035000,127.3645676,37.52442377,20231220
KCLANPO23N000046231,22383435,오름농장,60500,N,5011025634110280000,제주특별자치도,제주시,구좌읍,1028,5011025634,5011025600,126.7547066,33.54849958,20231220
KCLANPO23N000024519,19868873,정덕봉,60500,N,4122025321102180003,경기도,평택시,안중읍,218-3,4122025321,4122025300,126.9349107,36.99054416,20231220
KCLANPO23N000024893,19869335,한백원,60500,N,3171038026100500001,울산광역시,울주군,상북면,50-1,3171038026,3171038000,129.0582,35.61768213,20231220
KCLANPO23N000021984,18330980,산타마리아투어,60400,N,1168010100108240019,서울특별시,강남구,역삼동,824-19,1168010100,1168064000,127.0305273,37.49849159,20231220
KCLANPO23N000024913,19869357,지역문화관광연구소,60500,N,2917011400105730001,광주광역시,북구,두암동,573-1,2917011400,2917066200,126.929125,35.17755996,20231220
KCLANPO23N000024537,19868897,포로수용소유적공원,60500,N,4831010900107170000,경상남도,거제시,고현동,717,4831010900,4831058000,128.6213383,34.8804492,20231220
KCLANPO23N000024269,19868490,청계7경터널분수,60500,N,1120010200103010009,서울특별시,성동구,하왕십리동,301-9,1120010200,1120053500,127.0283096,37.57015839,20231220
KCLANPO23N000025049,19878791,산성문화체험촌,60500,N,2641011300104780000,부산광역시,금정구,금성동,478,2641011300,2641070000,129.0575251,35.25455827,20231220
KCLANPO23N000023222,18910519,민병국투어,60400,N,4311311300114160003,충청북도,청주시 흥덕구,가경동,1416-3,4311311300,4311374700,127.4311326,36.62621752,20231220
KCLANPO23N000024768,19869191,꺽지소,60500,N,4887036033113930000,경상남도,함양군,안의면,1393,4887036033,4887036000,127.7720223,35.67682149,20231220
KCLANPO23N000024604,19868993,담양하천습지탐방안내소,60500,N,4671041025101040002,전라남도,담양군,대전면,104-2,4671041025,4671041000,126.8904151,35.25016048,20231220
KCLANPO23N000022140,18349193,바로,60400,N,2714010200101180002,대구광역시,동구,신천동,118-2,2714010200,2714057000,128.6243475,35.87073384,20231220
KCLANPO23N000019205,17744497,하늘과바다사이리조트관리사무소,60400,N,4482535025112210044,충청남도,태안군,원북면,1221-44,4482535025,4482535000,126.1902327,36.83951538,20231220
KCLANPO23N000023206,18909620,남춘천여행사,60400,N,5111012300106270004,강원특별자치도,춘천시,퇴계동,627-4,5111012300,5111066000,127.7228158,37.86348118,20231220
KCLANPO23N000025179,19879130,영모재,60500,N,4782025339103030136,경상북도,청도군,청도읍,303-136,4782025339,4782025300,128.7718768,35.580375,20231220
KCLANPO23N000022167,18351611,주쉘위고,60400,N,4413310300112060000,충청남도,천안시 서북구,백석동,1206,4413310300,4413356000,127.1110883,36.82381727,20231220
KCLANPO23N000024891,19869333,경산재,60500,N,4782037050100090000,경상북도,청도군,매전면,9,4782037050,4782037000,128.8268988,35.62302911,20231220
KCLANPO23N000025235,19903322,에버랜드프라이드인코리아,60500,N,4146125027103100000,경기도,용인시 처인구,포곡읍,310,4146125027,4146125000,127.2131816,37.29244753,20231220
KCLANPO23N000022930,18864303,일석,60400,N,1159010800104050008,서울특별시,동작구,대방동,405-8,1159010800,1159066000,126.9268687,37.49956619,20231220
KCLANPO23N000024689,19869095,수혈주거지,60500,N,4476025029200040000,충청남도,부여군,부여읍,산4,4476025030,4476025000,126.9140728,36.28797853,20231220
KCLANPO23N000022563,18491837,위라이드주식회사,60400,N,1111012500100190000,서울특별시,종로구,중학동,19,1111012500,1111061500,126.9797342,37.57489584,20231220
KCLANPO23N000024645,19869046,영월군농촌체험휴양마을협의회,60500,N,5175038022100890005,강원특별자치도,영월군,무릉도원면,89-5,5175038022,5175038000,128.2793205,37.35057678,20231220
KCLANPO23N000048107,22632466,대구앵무새농장,60500,N,4729034026100970002,경상북도,경산시,용성면,97-2,4729034026,4729034000,128.8790152,35.75620433,20231220
KCLANPO23N000021922,18329410,동국투어,60400,N,4713010700101240019,경상북도,경주시,노서동,124-19,4713010700,4713051500,129.2060597,35.84026684,20231220
KCLANPO23N000024789,19869216,금곡팜스테이,60500,N,2917012000102350000,광주광역시,북구,금곡동,235,2917012000,2917068500,126.9968375,35.17036789,20231220
KCLANPO23N000025104,19878973,개미들계곡체험장,60500,N,5177032024106870026,강원특별자치도,정선군,남면,687-26,5177032024,5177032000,128.68105,37.32049174,20231220
KCLANPO23N000021878,18327977,뚜르드프로,60400,N,3114010100104640001,울산광역시,남구,무거동,464-1,3114010100,3114059500,129.2628272,35.54794961,20231220
KCLANPO23N000022549,18490122,주식회사유티에스,60400,N,3114011900114210000,울산광역시,남구,매암동,1421,3114011900,3114067000,129.3809403,35.5037213,20231220
KCLANPO23N000025275,19911981,구미탄소제로교육관,60500,N,4719010800102070002,경상북도,구미시,남통동,207-2,4719010800,4719056500,128.3083233,36.11952257,20231220
KCLANPO23N000023213,18909694,윈트래블,60400,N,1111013400100890004,서울특별시,종로구,경운동,89-4,1111013400,1111061500,126.9852861,37.57590562,20231220
KCLANPO23N000021913,18329400,더블디코리아,60400,N,1138010700101190012,서울특별시,은평구,응암동,119-12,1138010700,1138060000,126.9186223,37.59569776,20231220
KCLANPO23N000024993,19878712,생태교육원에코글로리,60500,N,2820010400101490000,인천광역시,남동구,장수동,149,2820010400,2820065000,126.7709666,37.45666394,20231220
KCLANPO23N000025066,19878870,경주정씨비각,60500,N,4122025321102180003,경기도,평택시,안중읍,218-3,4122025321,4122025300,126.9348462,36.99055557,20231220
KCLANPO23N000025111,19878982,원당산유아숲체험원,60500,N,2920012300111010000,광주광역시,광산구,장덕동,1101,2920012300,2920063700,126.8216228,35.19428828,20231220
KCLANPO23N000039574,21441747,서풍받이,60500,N,2872034021202970002,인천광역시,옹진군,대청면,산297-2,2872034021,2872034000,124.6836462,37.80834573,20231220
KCLANPO23N000024775,19869199,함라초당,60500,N,4514033026114950000,전라북도,익산시,함라면,1495,4514033026,4514033000,126.8789375,36.03245828,20231220
KCLANPO23N000025107,19878977,청벽대,60500,N,4315034025100110000,충청북도,제천시,덕산면,11,4315034025,4315034000,128.1846912,36.8505559,20231220
